File,Category,Subcategory,Content
2020-09-25.txt,Corporate mood,Group dynamics,"
to like you to meet the newest member of our team. his name is karay te
if you need me, all be hiding. t hear one of you has been bad
"
2020-09-26.txt,Corporate mood,Office politics,"why did your parents name you karay
it dont have parents. t am
lets tsuppose we have lots to discuss.
"
2021-01-01.txt,Social criticism,Business management,"my audit of your company has uncovered many oisturbing things. x
for example did you know the sales department holds cockfights on the third floor every tuesday
why have t never been invited? your not a rooster.
"
2021-01-02.txt,Technology and engineering,Technological problems,"my audit of your company has uncovered a number of software vulnerabilities,
for example a blackmailer could take control of your network and make you pay a billion dollars to get it back
good work what do we owe nous the audit is free i only did it to find ways to blackmatl you
"
2021-01-03.txt,Social criticism,Business management,"tm planning to increase the budget for training by fifty percent next
he diont say anything about the other budgets.
he didn say anything about the budget for research and development
sounds like hes phasing out research and development
he wouldnt phase out research and development unless he knows the company s fatling.
the company must be going bankrupt.
the company ts bankrupt. j
t guess i dont need to increase the training budget,
"
2021-01-04.txt,Corporate mood,Group dynamics,"from now on, your performance reviews will be based on your dna alone.
your boss cant tell when you are lying about your accord lishments, but a simple test can tell me if you have loser dna.
i dont that believe response that xis how t possible, know you . have tt. your test is done.
"
2021-01-05.txt,General humor,Humor based on puns and absurd situations,"wally, according to your dna, the odds of you stealing office supplies later this week are nearly ,
that sounds like tunk science
he refuses to listen to experts.
"
2021-01-06.txt,Political satire,Reflections on political issues in the corporate world,"t saw on the news that the government plans to round up all bald people and put them in camps,
you should be embarrassed for believing a story obviously
they said you say
"
2021-01-07.txt,General humor,Humor based on puns and absurd situations,"
okay, now your only pretending to listen to me because your mind is on that incoming text message
would you like to look at it and respond only if you dont think you can wrap this up in fifteen seconds or
"
2021-01-08.txt,Political satire,Reflections on political issues in the corporate world,"im happy to announce that we .. just made a huge .. sale in elbonia.
are you aware that last week our government banned all sales to elbonia?
before you go blabbing that all over the place, remember that all of you are accomplices.
"
2021-01-09.txt,Social criticism,Bureaucracy,"you have over seven hundred consumer lawsuits filed against
if i can get them all assigned to the same judge, you only have to bribe one person.
are you . o even ss lawyer? heavens, no, and tdtdnt come here to be insulted.
"
2021-01-10.txt,Social criticism,Technology in society,"im going to try to cancel some. recurring online, charges today. wish me luck.
what resistance are you expecting?
obviously, they. hide their contact information, i allocated two hours. to find the right phone number
it should take about an hour to navigate theta. automated phone system that will keep sending me to the wrong place.
tf i reach a human hell try to divert. me to their wegsite to cancel, which t already know wont work because...
... tujont be able to find my account in their system for reasons no one will ever be able to explain
and of course their phone support person will be using a headset microphone that garbles his alreadymumbled
eventually succeed
"
2021-01-11.txt,Technology and engineering,Technologic innovations,"i have an idea for a keyboard design that we upgrade every six months by rearranging where the keys .
to make it better.
that would only make it harder to use. exactly like our software upgrades. what your point?
"
2021-01-12.txt,Social criticism,Business management,"our corporate rule is that we wont do business with any vendor who does not give us at least days to pay
but we can get the same product for . half the price if we go with the vendor who wants payment immediately.
should we make an obvious exception. here or be morons? . think your under valuing .. the moron option.
"
2021-01-13.txt,Social criticism,Bureaucracy,"oilbert, putting you in charge of a project that will make or break your
this is the big one the rest of your life will depend on how you perform on this protect
what my budget? no budget.
"
2021-01-14.txt,Corporate mood,Group dynamics,"it listen to actual scientists, and they say your idea ujill never work... .
if a chipmunk listens. to scientists, should il trust the chipmunk to understand what. he heard?
es dont .. and yet or ou do your ,..understand point. science
"
2021-01-15.txt,General humor,Humor based on puns and absurd situations,"every expert in the worlo says your tdea cant work
experts only know about old ideas. if they knew about future ones, they would be entre preneurs, not experts,
well my entire worldview just collapsed,
"
2021-01-16.txt,Corporate mood,Group dynamics,"your idea ts. ridiculous and it will never
oh watt... t just realized the real problem here is that im a loser who doesnt want anyone else to win.
that something you dont see often.
"
2021-01-17.txt,Social criticism,Technology in society,"tm happy to announce that our company has produced a vaccine for covib.
how did we oo. that? were not even a pharma, company.
im not going to lie we had to cut some corners to get it oone.
ee for example .
we couldn meet every single target we hoped. to achieve.
how many targets did we miss


"
